State,City,Year,week,precip_sum,temp_mean,aqi_proxy_pm25
Meghalaya,Shillong,2025,26,20.7,21.785714285714285,6.421428571428571
Meghalaya,Shillong,2025,27,25.5,21.714285714285715,4.830357142857143
Meghalaya,Shillong,2025,28,46.2,21.099999999999998,8.341666666666667
Meghalaya,Shillong,2025,29,39.3,21.5,9.827380952380953
Meghalaya,Shillong,2025,30,34.7,22.442857142857143,9.611309523809524
Meghalaya,Shillong,2025,31,95.9,21.599999999999998,5.136904761904762
Meghalaya,Shillong,2025,32,27.5,21.071428571428573,8.798809523809524
Meghalaya,Shillong,2025,33,74.2,21.157142857142855,8.189880952380953
Meghalaya,Shillong,2025,34,44.6,21.057142857142857,5.501785714285714
Meghalaya,Shillong,2025,35,27.9,20.82857142857143,8.145238095238096
Meghalaya,Shillong,2025,36,27.6,21.385714285714283,8.79047619047619
Meghalaya,Shillong,2025,37,67.7,20.585714285714285,8.917261904761904
Meghalaya,Shillong,2025,38,47.8,20.12857142857143,11.62202380952381
Meghalaya,Shillong,2025,39,12.2,21.47142857142857,7.570833333333334
Meghalaya,Shillong,2025,40,14.9,20.214285714285715,9.298214285714286
Meghalaya,Shillong,2025,41,51.7,18.985714285714288,11.714880952380952
Meghalaya,Shillong,2025,42,1.1,19.37142857142857,12.738095238095237
Meghalaya,Shillong,2025,43,4.2,18.642857142857142,12.12202380952381
Meghalaya,Shillong,2025,44,62.800000000000004,18.257142857142856,15.325
Meghalaya,Shillong,2025,45,13.100000000000001,17.5,9.900595238095239
Meghalaya,Shillong,2025,46,9.0,15.442857142857141,14.558928571428572
Meghalaya,Shillong,2025,47,1.7,14.242857142857144,12.624404761904762
Meghalaya,Shillong,2025,48,0.6000000000000001,14.1,13.489880952380954
Meghalaya,Shillong,2025,49,0.8,13.585714285714285,17.1625
Meghalaya,Shillong,2025,50,0.0,13.257142857142856,8.738095238095237
Meghalaya,Shillong,2025,51,1.2999999999999998,12.914285714285715,12.567857142857143
Meghalaya,Shillong,2025,52,5.6,11.828571428571427,22.654761904761905
Mizoram,Aizawl,2025,1,0.0,12.3125,16.734895833333333
Mizoram,Aizawl,2025,2,2.0,12.542857142857143,24.036309523809525
Mizoram,Aizawl,2025,3,0.0,13.1,13.666666666666666
Mizoram,Aizawl,2025,4,0.0,12.242857142857144,36.62738095238095
Mizoram,Aizawl,2025,5,0.4,12.571428571428571,59.05476190476191
Mizoram,Aizawl,2025,6,0.0,13.37142857142857,39.33095238095238
Mizoram,Aizawl,2025,7,1.7,14.442857142857141,37.92321428571429
Mizoram,Aizawl,2025,8,1.2,16.057142857142857,37.201190476190476
Mizoram,Aizawl,2025,9,4.7,16.82857142857143,48.96190476190476
Mizoram,Aizawl,2025,10,1.3,17.599999999999998,89.87261904761905
Mizoram,Aizawl,2025,11,1.9,19.542857142857144,74.92142857142856
Mizoram,Aizawl,2025,12,11.700000000000001,19.37142857142857,45.60595238095238
Mizoram,Aizawl,2025,13,0.0,20.37142857142857,47.554761904761904
Mizoram,Aizawl,2025,14,5.8,21.614285714285717,57.166666666666664
Mizoram,Aizawl,2025,15,4.9,21.142857142857142,31.90892857142857
Mizoram,Aizawl,2025,16,35.800000000000004,19.657142857142855,25.89404761904762
Mizoram,Aizawl,2025,17,11.1,22.042857142857144,30.966666666666665
Mizoram,Aizawl,2025,18,16.0,20.32857142857143,22.73333333333333
Mizoram,Aizawl,2025,19,4.0,22.785714285714285,37.208333333333336
Mizoram,Aizawl,2025,20,15.1,22.342857142857145,37.09642857142857
Mizoram,Aizawl,2025,21,61.2,21.485714285714288,9.272619047619047
Mizoram,Aizawl,2025,22,225.1,21.114285714285717,4.8011904761904765
Mizoram,Aizawl,2025,23,32.3,21.37142857142857,19.076190476190476
Mizoram,Aizawl,2025,24,77.2,22.271428571428572,7.314880952380953
Mizoram,Aizawl,2025,25,46.9,22.02857142857143,4.085714285714285
Mizoram,Aizawl,2025,26,60.9,21.985714285714288,6.598809523809523
Mizoram,Aizawl,2025,27,54.4,22.057142857142857,6.925595238095238
Mizoram,Aizawl,2025,28,118.6,21.3,9.750595238095238
Mizoram,Aizawl,2025,29,88.6,21.428571428571427,10.454166666666666
Mizoram,Aizawl,2025,30,98.0,22.271428571428572,6.996428571428572
Mizoram,Aizawl,2025,31,90.9,21.228571428571428,5.913690476190476
Mizoram,Aizawl,2025,32,26.5,21.042857142857144,7.269047619047619
Mizoram,Aizawl,2025,33,70.6,21.74285714285714,7.2023809523809526
Mizoram,Aizawl,2025,34,41.8,21.37142857142857,5.381547619047619
Mizoram,Aizawl,2025,35,64.0,21.542857142857144,7.644642857142857
Mizoram,Aizawl,2025,36,45.7,22.314285714285713,7.642261904761905
Mizoram,Aizawl,2025,37,61.4,21.342857142857145,8.625
Mizoram,Aizawl,2025,38,40.2,21.47142857142857,10.474404761904761
Mizoram,Aizawl,2025,39,40.699999999999996,22.228571428571428,6.767857142857143
Mizoram,Aizawl,2025,40,45.1,21.62857142857143,9.767857142857142
Mizoram,Aizawl,2025,41,43.9,20.52857142857143,8.654166666666667
Mizoram,Aizawl,2025,42,34.6,21.02857142857143,9.649404761904762
Mizoram,Aizawl,2025,43,5.6000000000000005,21.728571428571428,9.482142857142858
Mizoram,Aizawl,2025,44,9.7,21.7,14.491666666666665
Mizoram,Aizawl,2025,45,13.5,20.285714285714285,13.329761904761906
Mizoram,Aizawl,2025,46,0.1,17.814285714285713,11.145238095238096
Mizoram,Aizawl,2025,47,1.1,17.25714285714286,12.071428571428571
Mizoram,Aizawl,2025,48,0.0,15.62857142857143,9.213095238095239
Mizoram,Aizawl,2025,49,0.0,15.514285714285714,11.747619047619047
Mizoram,Aizawl,2025,50,0.0,14.642857142857142,8.850595238095238
Mizoram,Aizawl,2025,51,0.0,14.228571428571428,9.175
Mizoram,Aizawl,2025,52,0.0,12.985714285714286,13.5625
Nagaland,Kohima,2025,1,1.2,11.4125,22.545833333333334
Nagaland,Kohima,2025,2,13.5,11.1,29.023214285714282
Nagaland,Kohima,2025,3,2.9,11.485714285714286,23.292261904761904
Nagaland,Kohima,2025,4,0.0,11.614285714285714,36.526785714285715
Nagaland,Kohima,2025,5,9.0,10.928571428571429,52.663690476190474
Nagaland,Kohima,2025,6,0.6,11.942857142857145,48.897619047619045
Nagaland,Kohima,2025,7,4.1,11.557142857142859,37.729166666666664
Nagaland,Kohima,2025,8,50.900000000000006,12.457142857142857,42.87202380952381
Nagaland,Kohima,2025,9,15.0,13.742857142857144,37.983333333333334
Nagaland,Kohima,2025,10,8.4,13.757142857142856,52.36904761904762
Nagaland,Kohima,2025,11,43.0,15.671428571428569,59.44404761904762
Nagaland,Kohima,2025,12,18.7,16.3,42.2625
Nagaland,Kohima,2025,13,1.7,17.757142857142856,46.92619047619048
Nagaland,Kohima,2025,14,3.9000000000000004,18.442857142857143,58.48452380952381
Nagaland,Kohima,2025,15,37.9,18.17142857142857,37.3125
Nagaland,Kohima,2025,16,109.1,17.7,28.58154761904762
Nagaland,Kohima,2025,17,35.6,20.099999999999998,26.52559523809524
Nagaland,Kohima,2025,18,66.1,17.54285714285714,25.704761904761902
Nagaland,Kohima,2025,19,67.6,19.24285714285714,35.419642857142854
Nagaland,Kohima,2025,20,82.3,19.67142857142857,35.70595238095238
Nagaland,Kohima,2025,21,118.1,19.642857142857142,13.054166666666665
Nagaland,Kohima,2025,22,244.90000000000003,21.099999999999998,4.985714285714286
Nagaland,Kohima,2025,23,102.89999999999999,20.428571428571427,20.494642857142857
Nagaland,Kohima,2025,24,26.9,22.942857142857143,17.76666666666667
Nagaland,Kohima,2025,25,267.2,21.32857142857143,8.002380952380953
Nagaland,Kohima,2025,26,205.7,21.157142857142855,7.10297619047619
Nagaland,Kohima,2025,27,160.8,21.571428571428573,8.010119047619048
Nagaland,Kohima,2025,28,100.1,21.7,9.906547619047618
Nagaland,Kohima,2025,29,106.6,21.642857142857142,9.404761904761905
Nagaland,Kohima,2025,30,136.5,22.914285714285715,9.10654761904762
Nagaland,Kohima,2025,31,251.3,21.599999999999998,8.816666666666666
Nagaland,Kohima,2025,32,188.8,21.071428571428573,9.73154761904762
Nagaland,Kohima,2025,33,111.6,21.428571428571427,10.635714285714286
Nagaland,Kohima,2025,34,202.0,21.25714285714286,7.388690476190476
Nagaland,Kohima,2025,35,182.4,21.099999999999998,10.017261904761906
Nagaland,Kohima,2025,36,113.5,21.5,8.674404761904762
Nagaland,Kohima,2025,37,193.9,20.657142857142855,11.791666666666666
Nagaland,Kohima,2025,38,245.2,20.099999999999998,9.301190476190476
Nagaland,Kohima,2025,39,24.4,21.728571428571428,9.592261904761905
Nagaland,Kohima,2025,40,122.8,20.385714285714283,10.951785714285714
Nagaland,Kohima,2025,41,188.3,18.842857142857145,8.979761904761904
Nagaland,Kohima,2025,42,10.9,19.114285714285717,14.073214285714286
Nagaland,Kohima,2025,43,11.8,18.37142857142857,12.214285714285714
Nagaland,Kohima,2025,44,40.4,17.842857142857145,17.051785714285714
Nagaland,Kohima,2025,45,29.2,17.142857142857142,10.745238095238095
Nagaland,Kohima,2025,46,0.1,14.442857142857141,11.767857142857142
Nagaland,Kohima,2025,47,11.3,13.742857142857144,11.211904761904762
Nagaland,Kohima,2025,48,1.2,12.728571428571428,15.44047619047619
Nagaland,Kohima,2025,49,0.0,12.242857142857144,17.52797619047619
Nagaland,Kohima,2025,50,0.0,12.385714285714286,15.682738095238093
Nagaland,Kohima,2025,51,0.0,12.4,15.508333333333335
Nagaland,Kohima,2025,52,1.0,11.299999999999999,20.17797619047619
Odisha,Bhubaneswar,2025,1,0.0,19.1,113.21197916666667
Odisha,Bhubaneswar,2025,2,0.0,19.785714285714285,97.30357142857143
Odisha,Bhubaneswar,2025,3,0.0,20.514285714285712,88.61309523809524
Odisha,Bhubaneswar,2025,4,0.5,22.62857142857143,82.62321428571428
Odisha,Bhubaneswar,2025,5,0.1,24.728571428571428,57.169642857142854
Odisha,Bhubaneswar,2025,6,0.0,25.842857142857145,58.9327380952381
Odisha,Bhubaneswar,2025,7,0.0,26.185714285714287,43.01190476190476
Odisha,Bhubaneswar,2025,8,2.7,26.47142857142857,34.08988095238095
Odisha,Bhubaneswar,2025,9,1.5,26.457142857142856,47.60476190476191
Odisha,Bhubaneswar,2025,10,0.0,27.37142857142857,44.12083333333334
Odisha,Bhubaneswar,2025,11,0.0,29.085714285714285,31.026785714285715
Odisha,Bhubaneswar,2025,12,55.7,27.914285714285715,22.236309523809524
Odisha,Bhubaneswar,2025,13,2.2,28.75714285714286,36.88035714285714
Odisha,Bhubaneswar,2025,14,0.2,29.47142857142857,31.523809523809526
Odisha,Bhubaneswar,2025,15,5.3,29.271428571428572,17.570833333333333
Odisha,Bhubaneswar,2025,16,10.5,29.82857142857143,27.69404761904762
Odisha,Bhubaneswar,2025,17,0.0,31.5,24.389880952380953
Odisha,Bhubaneswar,2025,18,30.0,28.2,21.075
Odisha,Bhubaneswar,2025,19,1.3,30.714285714285715,28.908333333333335
Odisha,Bhubaneswar,2025,20,5.1,31.32857142857143,25.40059523809524
Odisha,Bhubaneswar,2025,21,58.6,29.114285714285717,15.381547619047618
Odisha,Bhubaneswar,2025,22,97.0,29.32857142857143,29.998214285714283
Odisha,Bhubaneswar,2025,23,10.8,30.87142857142857,42.416666666666664
Odisha,Bhubaneswar,2025,24,41.6,29.285714285714285,31.202976190476193
Odisha,Bhubaneswar,2025,25,47.5,28.785714285714285,24.694642857142856
Odisha,Bhubaneswar,2025,26,121.2,27.74285714285714,23.906547619047622
Odisha,Bhubaneswar,2025,27,131.1,27.12857142857143,14.629761904761907
Odisha,Bhubaneswar,2025,28,63.5,28.314285714285713,22.75
Odisha,Bhubaneswar,2025,29,69.7,28.8,22.55595238095238
Odisha,Bhubaneswar,2025,30,64.3,28.37142857142857,20.89107142857143
Odisha,Bhubaneswar,2025,31,50.5,28.714285714285715,23.435119047619047
Odisha,Bhubaneswar,2025,32,52.5,28.585714285714285,23.388095238095236
Odisha,Bhubaneswar,2025,33,65.9,28.2,16.388095238095236
Odisha,Bhubaneswar,2025,34,76.3,27.400000000000002,14.75952380952381
Odisha,Bhubaneswar,2025,35,105.8,27.32857142857143,17.64107142857143
Odisha,Bhubaneswar,2025,36,149.3,27.057142857142857,27.225
Odisha,Bhubaneswar,2025,37,45.8,28.02857142857143,20.52857142857143
Odisha,Bhubaneswar,2025,38,49.0,28.24285714285714,28.236904761904764
Odisha,Bhubaneswar,2025,39,87.0,26.914285714285715,23.024404761904762
Odisha,Bhubaneswar,2025,40,68.60000000000001,27.642857142857142,18.275
Odisha,Bhubaneswar,2025,41,43.9,26.828571428571426,39.14345238095238
Odisha,Bhubaneswar,2025,42,15.5,26.928571428571427,53.766666666666666
Odisha,Bhubaneswar,2025,43,11.5,27.400000000000002,39.08273809523809
Odisha,Bhubaneswar,2025,44,65.8,26.885714285714283,19.74404761904762
Odisha,Bhubaneswar,2025,45,0.2,25.414285714285715,61.55416666666667
Odisha,Bhubaneswar,2025,46,0.0,22.985714285714288,86.23988095238094
Odisha,Bhubaneswar,2025,47,0.0,24.2,53.48988095238095
Odisha,Bhubaneswar,2025,48,0.0,22.685714285714287,75.3892857142857
Odisha,Bhubaneswar,2025,49,0.1,22.114285714285717,88.6827380952381
Odisha,Bhubaneswar,2025,50,0.0,20.914285714285715,110.83690476190475
Odisha,Bhubaneswar,2025,51,0.0,20.97142857142857,102.19166666666668
Odisha,Bhubaneswar,2025,52,0.0,19.914285714285715,106.44464285714287
Punjab,Chandigarh,2025,1,0.0,12.5125,81.28072916666666
Punjab,Chandigarh,2025,2,7.9,12.071428571428571,78.14226190476191
Punjab,Chandigarh,2025,3,0.7,12.614285714285714,69.49464285714286
Punjab,Chandigarh,2025,4,0.0,14.799999999999999,63.06369047619048
Punjab,Chandigarh,2025,5,0.0,15.085714285714285,75.34345238095239
Punjab,Chandigarh,2025,6,0.8999999999999999,15.057142857142859,55.24642857142857
Punjab,Chandigarh,2025,7,0.4,17.185714285714287,37.50833333333333
Punjab,Chandigarh,2025,8,13.6,17.6,41.975
Punjab,Chandigarh,2025,9,31.000000000000004,17.742857142857144,31.182738095238093
Punjab,Chandigarh,2025,10,2.2,17.814285714285713,26.810714285714283
Punjab,Chandigarh,2025,11,13.0,21.142857142857142,26.770238095238092
Punjab,Chandigarh,2025,12,0.0,21.385714285714283,20.588690476190475
Punjab,Chandigarh,2025,13,0.2,23.67142857142857,29.2125
Punjab,Chandigarh,2025,14,0.0,26.12857142857143,18.78988095238095
Punjab,Chandigarh,2025,15,5.6,27.62857142857143,31.196428571428573
Punjab,Chandigarh,2025,16,1.0,28.52857142857143,33.07797619047619
Punjab,Chandigarh,2025,17,0.0,30.857142857142858,20.84285714285714
Punjab,Chandigarh,2025,18,1.8,29.12857142857143,36.85357142857143
Punjab,Chandigarh,2025,19,6.3999999999999995,28.357142857142858,36.364285714285714
Punjab,Chandigarh,2025,20,0.1,31.857142857142858,28.998214285714283
Punjab,Chandigarh,2025,21,35.5,31.242857142857144,43.36190476190476
Punjab,Chandigarh,2025,22,6.0,31.228571428571428,46.74642857142857
Punjab,Chandigarh,2025,23,5.2,30.614285714285717,42.01488095238095
Punjab,Chandigarh,2025,24,4.300000000000001,35.25714285714286,55.794642857142854
Punjab,Chandigarh,2025,25,20.700000000000003,30.5,50.4422619047619
Punjab,Chandigarh,2025,26,106.5,29.571428571428573,29.566666666666666
Punjab,Chandigarh,2025,27,60.9,28.785714285714285,38.11904761904762
Punjab,Chandigarh,2025,28,27.1,28.071428571428573,45.01488095238095
Punjab,Chandigarh,2025,29,14.4,28.599999999999998,39.06547619047619
Punjab,Chandigarh,2025,30,25.200000000000003,28.685714285714287,50.589285714285715
Punjab,Chandigarh,2025,31,49.4,28.0,40.769642857142856
Punjab,Chandigarh,2025,32,73.9,27.599999999999998,61.66904761904762
Punjab,Chandigarh,2025,33,69.3,27.657142857142855,50.60357142857143
Punjab,Chandigarh,2025,34,19.9,27.685714285714287,37.05714285714286
Punjab,Chandigarh,2025,35,57.9,27.214285714285715,31.760119047619046
Punjab,Chandigarh,2025,36,109.9,25.87142857142857,29.054761904761904
Punjab,Chandigarh,2025,37,14.4,27.385714285714283,38.65
Punjab,Chandigarh,2025,38,30.8,26.857142857142858,43.56547619047619
Punjab,Chandigarh,2025,39,0.0,28.285714285714285,36.23392857142857
Punjab,Chandigarh,2025,40,0.8999999999999999,27.3,43.77619047619047
Punjab,Chandigarh,2025,41,45.6,21.67142857142857,25.682738095238093
Punjab,Chandigarh,2025,42,0.0,23.228571428571428,34.13333333333333
Punjab,Chandigarh,2025,43,0.1,22.571428571428573,36.47976190476191
Punjab,Chandigarh,2025,44,0.0,22.042857142857144,48.82202380952381
Punjab,Chandigarh,2025,45,1.4,20.24285714285714,38.32380952380952
Punjab,Chandigarh,2025,46,0.0,17.442857142857143,30.148809523809526
Punjab,Chandigarh,2025,47,0.0,16.47142857142857,67.38869047619048
Punjab,Chandigarh,2025,48,0.0,15.157142857142857,49.41904761904762
Punjab,Chandigarh,2025,49,0.0,14.414285714285715,54.398809523809526
Punjab,Chandigarh,2025,50,0.0,15.471428571428572,57.01428571428571
Punjab,Chandigarh,2025,51,0.0,14.757142857142856,77.82142857142857
Punjab,Chandigarh,2025,52,0.0,13.771428571428572,78.13571428571429
Rajasthan,Jaipur,2025,1,0.1,14.85,51.0546875
Rajasthan,Jaipur,2025,2,9.5,13.257142857142856,58.875
Rajasthan,Jaipur,2025,3,3.2,13.700000000000001,65.9297619047619
Rajasthan,Jaipur,2025,4,1.1,16.928571428571427,50.2625
Rajasthan,Jaipur,2025,5,0.0,17.77142857142857,43.40535714285714
Rajasthan,Jaipur,2025,6,7.6,17.185714285714287,42.820238095238096
Rajasthan,Jaipur,2025,7,0.0,20.5,31.708928571428572
Rajasthan,Jaipur,2025,8,3.7,20.514285714285712,30.486904761904764
Rajasthan,Jaipur,2025,9,0.0,22.214285714285715,31.469642857142855
Rajasthan,Jaipur,2025,10,0.0,22.414285714285715,26.45357142857143
Rajasthan,Jaipur,2025,11,0.1,26.357142857142858,33.77797619047619
Rajasthan,Jaipur,2025,12,0.0,24.985714285714288,35.82559523809524
Rajasthan,Jaipur,2025,13,0.0,27.157142857142855,29.910714285714285
Rajasthan,Jaipur,2025,14,0.1,28.714285714285715,34.88154761904762
Rajasthan,Jaipur,2025,15,0.1,31.528571428571432,41.29821428571429
Rajasthan,Jaipur,2025,16,0.0,32.94285714285714,38.976190476190474
Rajasthan,Jaipur,2025,17,0.0,33.27142857142857,29.45952380952381
Rajasthan,Jaipur,2025,18,2.4,31.414285714285715,49.778571428571425
Rajasthan,Jaipur,2025,19,4.3999999999999995,28.74285714285714,38.813095238095244
Rajasthan,Jaipur,2025,20,0.0,34.67142857142857,34.46369047619047
Rajasthan,Jaipur,2025,21,0.0,35.371428571428574,44.013690476190476
Rajasthan,Jaipur,2025,22,0.7999999999999999,33.771428571428565,53.81785714285714
Rajasthan,Jaipur,2025,23,11.299999999999999,30.25714285714286,44.32738095238095
Rajasthan,Jaipur,2025,24,0.8,36.15714285714286,45.22380952380953
Rajasthan,Jaipur,2025,25,57.7,28.614285714285717,25.860119047619047
Rajasthan,Jaipur,2025,26,15.2,29.25714285714286,28.114880952380954
Rajasthan,Jaipur,2025,27,41.1,28.428571428571427,21.160714285714285
Rajasthan,Jaipur,2025,28,54.5,27.928571428571427,30.961309523809526
Rajasthan,Jaipur,2025,29,116.4,26.928571428571427,32.71607142857143
Rajasthan,Jaipur,2025,30,30.4,28.47142857142857,29.076190476190476
Rajasthan,Jaipur,2025,31,62.6,27.571428571428573,27.21547619047619
Rajasthan,Jaipur,2025,32,2.5,28.385714285714283,36.10178571428572
Rajasthan,Jaipur,2025,33,9.9,28.8,28.734523809523807
Rajasthan,Jaipur,2025,34,123.69999999999999,27.357142857142858,19.157738095238095
Rajasthan,Jaipur,2025,35,57.8,27.228571428571428,22.601785714285715
Rajasthan,Jaipur,2025,36,58.5,25.87142857142857,17.645238095238096
Rajasthan,Jaipur,2025,37,0.5,27.24285714285714,21.263095238095236
Rajasthan,Jaipur,2025,38,0.7,28.685714285714287,19.57202380952381
Rajasthan,Jaipur,2025,39,0.6,29.657142857142855,14.535119047619048
Rajasthan,Jaipur,2025,40,29.2,26.857142857142858,21.192857142857143
Rajasthan,Jaipur,2025,41,33.0,23.52857142857143,29.275
Rajasthan,Jaipur,2025,42,0.0,24.585714285714285,29.856547619047618
Rajasthan,Jaipur,2025,43,0.0,24.642857142857142,47.71964285714286
Rajasthan,Jaipur,2025,44,17.3,21.74285714285714,45.66904761904762
Rajasthan,Jaipur,2025,45,0.3,20.585714285714285,32.08809523809524
Rajasthan,Jaipur,2025,46,0.0,18.557142857142857,41.55416666666667
Rajasthan,Jaipur,2025,47,0.0,18.085714285714285,73.18095238095238
Rajasthan,Jaipur,2025,48,0.9,18.085714285714285,61.840476190476195
Rajasthan,Jaipur,2025,49,0.0,17.428571428571427,42.34047619047619
Rajasthan,Jaipur,2025,50,0.0,18.728571428571428,29.892857142857142
Rajasthan,Jaipur,2025,51,0.0,17.942857142857143,44.69583333333333
Rajasthan,Jaipur,2025,52,0.0,16.157142857142855,47.7125
Sikkim,Gangtok,2025,1,4.0,9.275,31.227083333333336
Sikkim,Gangtok,2025,2,22.8,8.642857142857142,35.8297619047619
Sikkim,Gangtok,2025,3,4.3,9.299999999999999,34.21190476190476
Sikkim,Gangtok,2025,4,4.3999999999999995,9.485714285714286,51.37261904761905
Sikkim,Gangtok,2025,5,17.5,9.557142857142859,54.224404761904765
Sikkim,Gangtok,2025,6,12.8,10.299999999999999,61.1125
Sikkim,Gangtok,2025,7,107.8,9.285714285714286,44.329166666666666
Sikkim,Gangtok,2025,8,101.30000000000001,9.985714285714286,40.19404761904762
Sikkim,Gangtok,2025,9,51.0,11.4,39.86904761904762
Sikkim,Gangtok,2025,10,100.4,11.442857142857141,45.23809523809524
Sikkim,Gangtok,2025,11,25.6,13.5,57.038690476190474
Sikkim,Gangtok,2025,12,22.6,13.585714285714285,28.79642857142857
Sikkim,Gangtok,2025,13,17.5,15.700000000000001,48.60476190476191
Sikkim,Gangtok,2025,14,0.8,16.442857142857143,44.96845238095238
Sikkim,Gangtok,2025,15,45.1,15.757142857142856,32.11190476190476
Sikkim,Gangtok,2025,16,35.7,16.54285714285714,23.976190476190474
Sikkim,Gangtok,2025,17,13.2,18.114285714285714,32.08154761904762
Sikkim,Gangtok,2025,18,54.8,16.1,17.302380952380954
Sikkim,Gangtok,2025,19,34.1,17.82857142857143,20.169642857142858
Sikkim,Gangtok,2025,20,272.09999999999997,18.02857142857143,28.267857142857142
Sikkim,Gangtok,2025,21,168.79999999999998,18.385714285714283,16.63154761904762
Sikkim,Gangtok,2025,22,220.39999999999998,20.0,12.105357142857143
Sikkim,Gangtok,2025,23,117.7,18.928571428571427,21.932738095238093
Sikkim,Gangtok,2025,24,28.3,21.342857142857145,30.03452380952381
Sikkim,Gangtok,2025,25,83.1,20.057142857142857,8.9
Sikkim,Gangtok,2025,26,90.4,20.12857142857143,8.638690476190476
Sikkim,Gangtok,2025,27,89.89999999999999,19.942857142857143,7.879761904761905
Sikkim,Gangtok,2025,28,92.7,20.214285714285715,9.7625
Sikkim,Gangtok,2025,29,159.3,20.357142857142858,9.432142857142857
Sikkim,Gangtok,2025,30,91.3,21.585714285714285,10.777380952380952
Sikkim,Gangtok,2025,31,113.10000000000001,20.02857142857143,6.7577380952380945
Sikkim,Gangtok,2025,32,99.7,20.114285714285717,6.530952380952381
Sikkim,Gangtok,2025,33,144.7,20.5,8.055952380952382
Sikkim,Gangtok,2025,34,83.4,19.52857142857143,6.561309523809523
Sikkim,Gangtok,2025,35,76.4,19.82857142857143,8.400595238095239
Sikkim,Gangtok,2025,36,41.1,20.3,7.614285714285715
Sikkim,Gangtok,2025,37,65.2,19.82857142857143,8.760714285714286
Sikkim,Gangtok,2025,38,97.8,18.957142857142856,9.430952380952382
Sikkim,Gangtok,2025,39,1.8,20.571428571428573,9.607142857142858
Sikkim,Gangtok,2025,40,176.0,18.3,9.879166666666666
Sikkim,Gangtok,2025,41,4.0,17.62857142857143,15.696428571428571
Sikkim,Gangtok,2025,42,2.2,16.942857142857143,15.702976190476189
Sikkim,Gangtok,2025,43,2.0,16.22857142857143,13.655357142857142
Sikkim,Gangtok,2025,44,82.6,15.285714285714286,17.925
Sikkim,Gangtok,2025,45,1.2,15.485714285714286,15.507142857142856
Sikkim,Gangtok,2025,46,0.6000000000000001,12.828571428571427,26.65892857142857
Sikkim,Gangtok,2025,47,10.299999999999999,11.985714285714286,17.16845238095238
Sikkim,Gangtok,2025,48,0.7,11.242857142857144,25.678571428571427
Sikkim,Gangtok,2025,49,0.0,10.62857142857143,42.37202380952381
Sikkim,Gangtok,2025,50,0.0,10.457142857142857,18.258928571428573
Sikkim,Gangtok,2025,51,0.0,10.0,16.975
Sikkim,Gangtok,2025,52,2.5,9.014285714285714,37.09940476190476
Tamil Nadu,Chennai,2025,1,3.2,25.3625,41.893229166666664
Tamil Nadu,Chennai,2025,2,5.3,25.585714285714285,31.639285714285712
Tamil Nadu,Chennai,2025,3,19.6,25.75714285714286,30.170238095238098
Tamil Nadu,Chennai,2025,4,0.1,25.099999999999998,28.112499999999997
Tamil Nadu,Chennai,2025,5,1.9,26.12857142857143,28.961309523809526
Tamil Nadu,Chennai,2025,6,0.2,26.314285714285713,35.669642857142854
Tamil Nadu,Chennai,2025,7,0.1,26.442857142857143,23.107738095238094
Tamil Nadu,Chennai,2025,8,0.3,27.014285714285712,28.24940476190476
Tamil Nadu,Chennai,2025,9,0.5,27.985714285714288,20.561309523809523
Tamil Nadu,Chennai,2025,10,0.0,28.057142857142857,21.46309523809524
Tamil Nadu,Chennai,2025,11,17.1,28.071428571428573,12.209523809523809
Tamil Nadu,Chennai,2025,12,1.3,29.542857142857144,11.613690476190476
Tamil Nadu,Chennai,2025,13,0.6,29.5,27.89166666666667
Tamil Nadu,Chennai,2025,14,11.299999999999999,29.25714285714286,19.763095238095236
Tamil Nadu,Chennai,2025,15,3.0,30.814285714285713,18.59047619047619
Tamil Nadu,Chennai,2025,16,9.2,30.785714285714285,21.117261904761904
Tamil Nadu,Chennai,2025,17,1.2000000000000002,30.985714285714288,15.359523809523811
Tamil Nadu,Chennai,2025,18,3.9,31.342857142857145,11.775595238095239
Tamil Nadu,Chennai,2025,19,11.899999999999999,31.214285714285715,23.90892857142857
Tamil Nadu,Chennai,2025,20,18.3,31.47142857142857,29.17083333333333
Tamil Nadu,Chennai,2025,21,31.2,29.814285714285713,16.957738095238096
Tamil Nadu,Chennai,2025,22,15.799999999999999,31.057142857142857,13.922023809523811
Tamil Nadu,Chennai,2025,23,9.2,32.028571428571425,23.558333333333334
Tamil Nadu,Chennai,2025,24,23.4,30.342857142857145,20.861904761904764
Tamil Nadu,Chennai,2025,25,3.7,31.900000000000002,13.649999999999999
Tamil Nadu,Chennai,2025,26,2.8,31.62857142857143,13.097619047619048
Tamil Nadu,Chennai,2025,27,7.700000000000001,31.357142857142858,14.129166666666666
Tamil Nadu,Chennai,2025,28,33.9,31.62857142857143,16.420238095238094
Tamil Nadu,Chennai,2025,29,44.0,29.357142857142858,13.201785714285714
Tamil Nadu,Chennai,2025,30,12.5,28.485714285714288,10.463095238095239
Tamil Nadu,Chennai,2025,31,6.9,30.74285714285714,20.267857142857142
Tamil Nadu,Chennai,2025,32,76.8,28.457142857142856,20.460714285714285
Tamil Nadu,Chennai,2025,33,64.6,27.614285714285717,13.804761904761904
Tamil Nadu,Chennai,2025,34,36.0,28.428571428571427,16.649404761904762
Tamil Nadu,Chennai,2025,35,70.7,29.657142857142855,16.41488095238095
